age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
26.0,2,0,2,111,0,0,0,9,7,537,1,0.0,3,1
40.0,11,2,3,665,1,0,0,9,7,781,1,0.0,3,1
37.0,5,2,3,214,1,0,0,9,7,645,1,0.0,3,1
43.0,11,0,3,0,0,0,0,9,7,1033,1,0.0,3,1
41.0,8,1,0,1583,1,0,0,9,7,662,1,0.0,3,1
49.0,11,2,2,0,0,1,0,9,7,625,1,0.0,3,1
29.0,5,1,0,0,0,1,0,9,7,426,3,0.0,3,1
39.0,8,1,2,687,1,0,0,9,7,869,1,0.0,3,1
38.0,3,2,0,327,1,1,0,9,7,556,5,0.0,3,1
26.0,7,2,2,-119,0,1,0,9,7,359,5,0.0,3,1
32.0,3,2,0,794,1,1,0,9,7,1014,1,0.0,3,1
33.0,11,2,3,-191,1,1,0,9,7,1033,4,0.0,3,1
31.0,3,0,0,409,0,1,0,9,7,564,5,0.0,3,1
49.0,11,2,3,3,0,1,0,9,7,1033,6,0.0,3,1
27.0,2,0,3,9,0,1,0,9,7,919,2,0.0,3,1
30.0,11,0,2,155,1,1,0,9,7,1033,3,0.0,3,1
35.0,11,2,2,1330,0,0,0,10,7,901,1,0.0,3,1
26.0,11,0,2,-29,1,0,0,10,7,998,4,0.0,3,1
45.0,10,2,1,3133,1,1,0,10,7,804,1,0.0,3,1
34.0,5,2,2,-33,1,1,0,10,7,961,1,0.0,3,1
28.0,5,0,2,-170,0,1,0,10,7,720,2,0.0,3,1
25.0,11,0,2,1243,0,1,0,10,7,1033,6,0.0,3,1
30.0,11,0,2,1598,1,0,0,10,7,634,1,0.0,3,1
30.0,8,2,2,5,0,1,0,10,7,829,5,0.0,3,1
47.0,8,2,2,367,1,0,0,10,7,476,4,0.0,3,1
57.0,5,1,2,658,0,0,0,10,7,724,1,0.0,3,1
38.0,3,2,0,1722,1,0,0,10,7,500,1,0.0,3,1
54.0,7,2,2,-315,0,1,0,10,7,1033,1,0.0,3,1
25.0,11,0,3,2483,0,0,0,10,7,1033,3,0.0,3,1
30.0,11,2,2,0,1,1,0,10,7,1033,1,0.0,3,1
26.0,3,0,0,45,0,0,0,10,7,1033,3,0.0,3,1
31.0,0,2,3,46,1,0,0,10,7,487,1,0.0,3,1
29.0,11,0,2,482,0,1,0,10,7,1033,3,0.0,3,1
49.0,11,2,2,3728,1,0,0,11,7,1033,2,0.0,3,1
60.0,1,1,2,1099,0,0,0,11,7,764,2,0.0,3,1
60.0,3,2,0,2222,1,0,0,11,7,1033,2,0.0,3,1
29.0,3,0,0,983,1,0,0,11,7,963,2,0.0,3,1
55.0,3,1,2,204,1,0,0,11,7,1033,2,0.0,3,1
44.0,5,2,2,1074,1,0,0,11,7,911,2,0.0,3,1
47.0,7,2,2,3466,1,0,0,11,7,853,2,0.0,3,1
35.0,5,2,2,-203,1,0,0,11,7,1033,2,0.0,3,1
35.0,10,2,2,2436,0,1,0,14,7,1033,3,0.0,3,1
38.0,7,2,2,976,1,0,0,14,7,766,3,0.0,3,1
34.0,10,2,0,146,1,0,0,14,7,788,2,0.0,3,1
50.0,7,2,2,156,0,1,0,14,7,1033,3,0.0,3,1
43.0,5,2,0,189,1,0,0,14,7,1033,4,0.0,3,1
44.0,5,1,2,163,1,0,0,14,7,1033,2,0.0,3,1
51.0,8,1,2,242,0,1,0,14,7,1033,4,0.0,3,1
31.0,7,2,2,1173,1,0,0,14,7,444,3,0.0,3,1
39.0,7,2,0,0,1,0,0,14,7,894,6,0.0,3,1
59.0,3,2,0,296,0,1,0,15,7,805,3,0.0,3,1
25.0,8,0,2,333,0,1,0,15,7,1033,2,0.0,3,1
58.0,3,2,0,3864,1,0,0,15,7,815,4,0.0,3,1
30.0,10,2,3,2686,1,0,0,15,7,808,3,0.0,3,1
34.0,11,0,3,-109,1,0,0,15,7,860,4,0.0,3,1
51.0,8,1,2,65,0,1,0,15,7,881,1,0.0,3,1
60.0,1,2,2,597,0,0,0,15,7,981,1,0.0,3,1
51.0,10,2,2,-799,0,1,0,15,7,1001,3,0.0,3,1
37.0,3,1,0,1775,0,0,0,15,7,514,5,0.0,3,1
30.0,11,0,3,0,0,0,0,15,7,716,3,0.0,3,1
46.0,10,1,2,-563,0,1,0,15,7,769,4,0.0,3,1
29.0,0,0,0,5,0,0,0,15,7,889,5,0.0,3,1
27.0,10,2,0,139,0,0,0,15,7,448,5,0.0,3,1
28.0,3,0,0,0,1,0,0,16,7,767,5,0.0,3,1
34.0,11,0,2,855,1,0,0,16,7,578,1,0.0,3,1
29.0,11,0,1,694,1,1,0,16,7,1033,4,0.0,3,1
27.0,3,0,0,151,1,0,0,16,7,496,1,0.0,3,1
26.0,7,0,2,354,0,0,0,16,7,586,1,0.0,3,1
36.0,3,2,0,673,1,0,0,16,7,689,1,0.0,3,1
44.0,11,2,3,1265,1,0,0,16,7,555,1,0.0,3,1
39.0,11,2,0,597,0,0,0,16,7,686,6,0.0,3,1
30.0,7,2,2,-393,1,1,0,16,7,435,1,0.0,3,1
31.0,2,1,0,256,1,0,0,16,7,873,2,0.0,3,1
56.0,11,2,3,0,1,0,0,16,7,1033,1,0.0,3,1
29.0,11,2,2,2870,1,0,0,16,7,988,1,0.0,3,1
43.0,11,2,2,184,0,1,0,16,7,1019,6,0.0,3,1
32.0,11,2,2,1905,1,0,0,16,7,709,2,0.0,3,1
30.0,5,0,2,-36,0,0,0,16,7,561,6,0.0,3,1
40.0,11,2,2,-839,1,1,0,16,7,1018,2,0.0,3,1
42.0,8,2,2,3465,1,1,0,16,7,1033,2,0.0,3,1
27.0,0,2,2,119,1,0,0,16,7,781,2,0.0,3,1
35.0,3,2,0,36,0,1,0,16,7,1033,5,0.0,3,1
35.0,9,2,3,113,1,0,0,17,7,923,2,0.0,3,1
32.0,11,0,2,118,1,0,0,17,7,1033,1,0.0,3,1
39.0,7,2,2,251,1,0,0,17,7,342,2,0.0,3,1
31.0,11,1,2,-277,1,0,1,17,7,1008,2,0.0,3,1
26.0,8,0,2,-189,0,1,0,17,7,538,2,0.0,3,1
42.0,3,2,0,4,1,0,0,17,7,795,1,0.0,3,1
27.0,8,0,2,1820,1,0,0,17,7,1027,1,0.0,3,1
33.0,6,1,2,1904,1,0,0,17,7,1033,2,0.0,3,1
51.0,11,2,3,201,1,0,0,17,7,582,2,0.0,3,1
33.0,5,2,2,0,1,0,1,17,7,1033,6,0.0,3,1
30.0,7,0,0,178,0,0,0,17,7,656,3,0.0,3,1
52.0,9,2,3,3798,1,0,0,17,7,1033,1,0.0,3,1
42.0,11,1,3,301,1,0,0,17,7,1033,2,0.0,3,1
31.0,3,1,0,294,1,0,0,17,7,536,5,0.0,3,1
27.0,8,2,2,0,1,0,0,17,7,991,5,0.0,3,1
44.0,11,0,2,292,0,1,0,17,7,1033,4,0.0,3,1
40.0,10,1,2,2998,1,0,0,18,7,623,3,0.0,3,1
46.0,9,1,3,2084,1,0,0,18,7,1033,2,0.0,3,1
32.0,8,1,2,454,1,0,0,18,7,978,1,0.0,3,1
56.0,7,1,2,179,0,0,0,18,7,536,1,0.0,3,1
33.0,11,2,2,661,1,0,0,18,7,968,1,0.0,3,1
33.0,11,2,2,89,1,0,0,18,7,278,2,0.0,3,1
32.0,6,2,3,102,1,0,0,18,7,560,1,0.0,3,1
41.0,11,1,3,138,1,0,0,18,7,640,3,0.0,3,1
31.0,5,0,2,622,0,0,0,18,7,420,1,0.0,3,1
30.0,5,1,2,10,1,0,0,18,7,658,2,0.0,3,1
34.0,5,1,2,-251,0,0,0,18,7,641,1,0.0,3,1
43.0,10,2,2,104,1,0,0,18,7,635,3,0.0,3,1
28.0,11,2,2,173,0,0,0,18,7,588,6,0.0,3,1
32.0,5,1,2,-46,0,1,0,18,7,1033,4,0.0,3,1
31.0,11,1,2,0,1,1,0,18,7,913,4,0.0,3,1
35.0,10,0,0,145,1,0,0,18,7,799,2,0.0,3,1
31.0,3,2,0,325,1,0,0,18,7,1033,2,0.0,3,1
25.0,8,0,2,2311,0,1,0,21,7,1033,2,0.0,3,1
56.0,1,1,0,158,0,1,0,21,7,854,1,0.0,3,1
47.0,7,2,2,1981,1,0,0,21,7,919,2,0.0,3,1
39.0,3,2,0,1423,1,0,1,21,7,733,3,0.0,3,1
51.0,3,2,0,2455,1,0,0,21,7,553,1,0.0,3,1
54.0,7,1,2,859,0,1,0,21,7,710,1,0.0,3,1
58.0,1,2,1,4087,0,0,0,21,7,891,4,0.0,3,1
42.0,2,2,1,970,1,0,1,21,7,691,6,0.0,3,1
56.0,8,2,3,486,0,1,1,21,7,1033,1,0.0,3,1
55.0,9,2,2,127,1,0,1,21,7,1033,6,0.0,3,1
26.0,11,0,3,409,1,0,0,21,7,577,2,0.0,3,1
40.0,5,0,2,664,0,0,0,21,7,1033,2,0.0,3,1
26.0,7,0,2,223,0,1,0,21,7,1002,3,0.0,3,1
35.0,3,0,0,-324,0,1,0,21,7,985,6,0.0,3,1
34.0,8,0,2,-30,0,0,0,21,7,1033,3,0.0,3,1
41.0,3,0,0,1253,0,0,0,21,7,1033,5,0.0,3,1
44.0,3,2,3,4087,1,0,0,22,7,712,6,0.0,3,1
33.0,3,0,0,30,1,0,0,22,7,1033,1,0.0,3,1
36.0,3,1,0,81,0,1,0,22,7,560,1,0.0,3,1
38.0,7,2,2,0,1,0,0,22,7,1033,1,0.0,3,1
35.0,7,2,0,328,1,0,0,22,7,654,2,0.0,3,1
41.0,7,0,0,145,0,0,0,22,7,1033,2,0.0,3,1
41.0,3,1,1,465,1,0,0,22,7,1033,1,0.0,3,1
28.0,11,2,2,751,1,0,0,22,7,598,5,0.0,3,1
26.0,8,2,2,-379,1,1,0,22,7,1033,6,0.0,3,1
39.0,11,0,2,0,0,0,0,22,7,864,4,0.0,3,1
25.0,5,2,1,349,1,0,0,22,7,1033,6,0.0,3,1
37.0,5,2,2,1110,1,0,1,22,7,802,6,0.0,3,1
25.0,3,2,2,2228,1,0,0,23,7,754,1,0.0,3,1
46.0,3,1,0,2166,1,0,0,23,7,870,1,0.0,3,1
25.0,11,0,2,-247,1,0,0,23,7,633,1,0.0,3,1
28.0,7,0,0,-123,0,1,0,23,7,690,1,0.0,3,1
33.0,8,1,2,44,0,1,0,23,7,529,1,0.0,3,1
32.0,3,0,2,131,1,1,0,23,7,1033,2,0.0,3,1
32.0,11,2,2,476,1,0,0,23,7,956,6,0.0,3,1
47.0,7,0,2,1101,1,0,0,23,7,957,3,0.0,3,1
50.0,10,2,0,-168,1,0,0,23,7,1033,2,0.0,3,1
27.0,7,2,2,-392,1,0,0,23,7,228,2,0.0,3,1
45.0,5,2,2,524,1,0,0,23,7,808,1,0.0,3,1
51.0,5,0,2,895,0,0,0,23,7,638,2,0.0,3,1
36.0,5,2,2,212,1,1,0,23,7,1033,6,0.0,3,1
51.0,6,2,2,95,1,0,0,23,7,1033,4,0.0,3,1
33.0,8,0,0,395,1,0,0,23,7,1033,6,0.0,3,1
59.0,7,2,2,135,1,1,0,23,7,416,4,0.0,3,1
38.0,10,2,0,0,0,0,0,23,7,532,2,0.0,3,1
40.0,8,2,2,471,1,0,0,24,7,430,4,0.0,3,1
51.0,11,2,3,603,1,0,0,24,7,853,2,0.0,3,1
41.0,10,0,2,663,0,0,0,24,7,1033,1,0.0,3,1
38.0,10,2,2,593,1,1,0,24,7,1033,6,0.0,3,1
31.0,3,2,0,1224,1,1,0,24,7,1033,2,0.0,3,1
28.0,5,0,2,2,1,0,0,24,7,454,1,0.0,3,1
41.0,11,2,2,720,0,1,0,24,7,651,1,0.0,3,1
33.0,3,1,0,990,1,0,0,24,7,1033,2,0.0,3,1
25.0,0,0,2,1747,1,0,0,24,7,903,1,0.0,3,1
45.0,5,1,2,59,1,0,0,24,7,873,6,0.0,3,1
31.0,11,2,3,33,1,0,0,24,7,901,2,0.0,3,1
28.0,8,0,2,340,1,0,0,24,7,821,2,0.0,3,1
49.0,7,1,2,305,0,0,0,24,7,367,2,0.0,3,1
25.0,8,2,2,0,1,0,0,24,7,458,6,0.0,3,1
28.0,2,0,0,497,1,0,0,24,7,1033,6,0.0,3,1
54.0,1,2,2,1371,0,0,1,25,7,1033,2,0.0,3,1
28.0,7,0,0,1628,1,0,0,25,7,1033,2,0.0,3,1
27.0,7,0,0,372,1,1,0,25,7,728,2,0.0,3,1
49.0,11,0,3,566,1,0,0,25,7,979,2,0.0,3,1
53.0,11,2,3,343,1,0,0,25,7,616,5,0.0,3,1
26.0,7,0,2,941,0,1,0,25,7,784,1,0.0,3,1
37.0,8,2,2,775,0,1,0,25,7,1000,1,0.0,3,1
34.0,11,0,2,1759,0,1,0,25,7,695,1,0.0,3,1
51.0,1,2,3,1495,0,0,1,25,7,1033,4,0.0,3,1
39.0,9,2,2,1444,0,0,1,25,7,362,6,0.0,3,1
35.0,7,0,0,470,1,0,0,25,7,743,6,0.0,3,1
51.0,2,2,3,1162,1,0,0,25,7,1033,1,0.0,3,1
30.0,3,0,0,2,1,1,0,25,7,1031,6,0.0,3,1
42.0,11,0,3,1628,1,0,0,25,7,590,6,0.0,3,1
54.0,3,2,2,1134,1,0,0,25,7,1033,3,0.0,3,1
51.0,11,2,3,0,1,1,0,25,7,946,3,0.0,3,1
57.0,1,1,3,63,0,1,0,25,7,1033,6,0.0,3,1
30.0,3,2,0,1221,1,0,1,25,7,279,4,0.0,3,1
37.0,11,0,2,4087,0,1,0,25,7,661,4,0.0,3,1
39.0,7,2,2,4087,1,0,0,25,7,1033,6,0.0,3,1
35.0,7,2,0,1629,0,0,0,25,7,653,4,0.0,3,1
48.0,3,2,2,268,1,0,0,28,7,458,6,0.0,3,1
31.0,3,2,0,0,1,1,0,28,7,664,6,0.0,3,1
35.0,6,2,2,4087,1,0,0,28,7,699,3,0.0,3,1
48.0,9,2,2,513,0,1,0,28,7,939,3,0.0,3,1
53.0,9,2,3,362,0,0,0,28,7,1033,2,0.0,3,1
27.0,7,0,2,3933,0,0,0,28,7,837,3,0.0,3,1
55.0,7,2,2,3899,1,0,1,28,7,596,4,0.0,3,1
40.0,8,2,2,473,1,0,0,28,7,383,3,0.0,3,1
40.0,6,0,0,1616,0,0,1,28,7,1009,6,0.0,3,1
38.0,11,1,2,1817,1,0,0,28,7,1033,4,0.0,3,1
54.0,1,0,2,129,0,1,0,28,7,867,2,0.0,3,1
54.0,7,2,2,1938,0,1,0,28,7,551,3,0.0,3,1
50.0,5,0,2,133,0,0,0,28,7,890,4,0.0,3,1
48.0,3,1,0,2263,0,0,0,29,7,874,2,0.0,3,1
41.0,8,2,1,1538,0,0,0,29,7,710,2,0.0,3,1
51.0,11,1,3,5,0,0,0,29,7,600,2,0.0,3,1
42.0,7,0,0,2625,0,0,0,29,7,1033,2,0.0,3,1
58.0,1,1,2,1080,1,0,0,29,7,1033,2,0.0,3,1
47.0,2,2,2,312,0,0,0,29,7,884,1,0.0,3,1
58.0,5,2,2,145,1,0,1,29,7,616,6,0.0,3,1
41.0,11,2,2,-190,0,1,0,29,7,808,3,0.0,3,1
50.0,5,2,2,2678,0,0,1,30,7,1011,6,0.0,3,1
46.0,9,2,2,271,1,0,0,30,7,1013,6,0.0,3,1
44.0,11,2,2,0,0,0,0,30,7,684,2,0.0,3,1
36.0,8,2,2,0,0,0,0,30,7,843,2,0.0,3,1
58.0,3,1,2,3161,0,0,1,30,7,542,2,0.0,3,1
44.0,2,0,3,-4,0,1,0,30,7,788,2,0.0,3,1
49.0,10,1,1,-701,1,0,0,30,7,988,2,0.0,3,1
55.0,3,2,0,-375,0,0,0,30,7,814,2,0.0,3,1
52.0,2,2,3,959,0,0,1,30,7,694,2,0.0,3,1
60.0,1,1,2,1091,0,0,0,30,7,441,5,0.0,3,1
41.0,8,2,1,-1,0,1,0,30,7,1033,4,0.0,3,1
36.0,3,2,0,96,0,0,0,30,7,729,4,0.0,3,1
41.0,11,1,3,0,0,0,0,30,7,509,2,0.0,3,1
50.0,10,2,0,230,0,0,1,30,7,1033,4,0.0,3,1
44.0,9,2,3,-156,0,1,0,30,7,1033,2,0.0,3,1
54.0,7,2,2,114,0,0,0,30,7,458,3,0.0,3,1
35.0,3,2,0,-468,1,0,0,30,7,540,6,0.0,3,1
59.0,1,1,2,679,0,0,0,30,7,761,4,0.0,3,1
42.0,10,2,1,206,1,0,0,30,7,695,2,0.0,3,1
27.0,3,0,0,1,1,0,0,30,7,764,4,0.0,3,1
59.0,9,1,3,2518,0,0,0,30,7,675,3,0.0,3,1
43.0,5,2,2,378,0,0,0,30,7,782,6,0.0,3,1
39.0,7,0,2,391,0,1,0,30,7,962,4,0.0,3,1
33.0,2,2,2,-144,0,0,0,30,7,481,3,0.0,3,1
36.0,6,0,0,1240,0,0,0,31,7,812,3,0.0,3,1
35.0,11,1,3,1792,1,0,0,31,7,630,6,0.0,3,1
50.0,11,2,1,2284,1,0,1,31,7,1033,6,0.0,3,1
55.0,7,2,2,264,1,1,0,31,7,1033,5,0.0,3,1
51.0,2,1,0,0,0,0,0,31,7,574,2,0.0,3,1
48.0,10,2,0,-392,0,0,0,31,7,725,4,0.0,3,1
55.0,9,1,3,77,0,0,0,31,7,463,6,0.0,3,1
30.0,8,2,2,48,1,0,0,31,7,662,6,0.0,3,1
53.0,11,2,3,252,0,0,0,31,7,727,4,0.0,3,1
40.0,11,2,2,1954,0,0,0,31,7,1033,2,0.0,3,1
44.0,7,2,3,755,0,1,0,31,7,829,4,0.0,3,1
49.0,3,1,0,755,0,0,0,31,7,1033,4,0.0,3,1
40.0,5,2,2,341,0,0,0,31,7,1033,5,0.0,3,1
58.0,2,2,3,1183,0,0,0,31,7,1033,5,0.0,3,1
49.0,8,2,2,388,0,0,1,31,7,1032,4,0.0,3,1
38.0,7,2,2,1919,0,0,0,4,8,846,1,0.0,3,1
51.0,9,1,0,1613,0,0,0,4,8,870,1,0.0,3,1
36.0,3,1,0,0,0,0,0,4,8,1033,1,0.0,3,1
55.0,1,2,2,0,0,0,0,4,8,1033,1,0.0,3,1
43.0,7,2,0,0,0,0,0,4,8,1033,2,0.0,3,1
60.0,3,1,2,0,0,0,0,5,8,603,3,0.0,3,1
57.0,1,2,2,466,0,0,0,5,8,641,2,0.0,3,1
41.0,7,2,0,515,0,0,0,5,8,837,2,0.0,3,1
50.0,7,2,0,2313,0,0,0,5,8,553,1,0.0,3,1
53.0,11,2,2,-8,0,0,0,5,8,794,1,0.0,3,1
59.0,1,2,3,1634,1,1,0,5,8,836,1,0.0,3,1
59.0,9,2,3,100,0,0,0,5,8,1033,1,0.0,3,1
52.0,4,2,1,4087,0,0,0,5,8,607,3,0.0,3,1
58.0,3,1,0,1257,0,0,0,5,8,1033,1,0.0,3,1
59.0,1,2,3,3400,1,0,0,5,8,515,3,0.0,3,1
49.0,7,0,2,1377,0,0,0,5,8,935,1,0.0,3,1
33.0,3,1,0,2885,0,0,0,5,8,1033,2,0.0,3,1
55.0,11,2,3,512,0,0,0,5,8,1033,2,0.0,3,1
42.0,7,2,0,921,0,0,0,5,8,531,3,0.0,3,1
52.0,8,2,2,1000,0,0,0,5,8,766,2,0.0,3,1
38.0,7,2,0,202,0,0,0,5,8,1033,2,0.0,3,1
55.0,7,2,0,169,0,1,0,5,8,618,2,0.0,3,1
49.0,7,2,0,3726,0,0,0,5,8,875,2,0.0,3,1
56.0,7,1,2,146,1,0,0,5,8,419,3,0.0,3,1
46.0,7,2,2,940,0,0,0,5,8,1033,2,0.0,3,1
57.0,1,1,0,734,0,0,0,6,8,1033,4,0.0,3,1
61.0,1,2,2,77,0,0,0,6,8,455,4,0.0,3,1
45.0,5,2,2,925,0,0,0,6,8,406,2,0.0,3,1
39.0,3,2,0,1836,0,0,0,6,8,902,3,0.0,3,1
46.0,5,2,2,660,0,0,0,6,8,740,2,0.0,3,1
43.0,3,0,0,1304,0,0,0,6,8,501,2,0.0,3,1
34.0,8,2,2,2956,0,0,0,6,8,835,2,0.0,3,1
35.0,3,1,0,146,0,0,0,6,8,720,2,0.0,3,1
36.0,3,1,0,36,0,0,0,6,8,836,4,0.0,3,1
45.0,3,1,0,1,0,0,0,6,8,490,2,0.0,3,1
47.0,7,2,2,2480,0,0,0,6,8,763,2,0.0,3,1
42.0,7,2,0,4087,1,0,0,6,8,649,4,0.0,3,1
40.0,3,0,0,0,0,0,0,6,8,641,6,0.0,3,1
40.0,7,1,2,311,0,0,0,6,8,738,2,0.0,3,1
32.0,7,2,2,560,0,0,0,6,8,1033,4,0.0,3,1
33.0,7,0,2,3059,0,1,0,6,8,482,2,0.0,3,1
32.0,6,2,0,1423,0,0,0,6,8,1033,4,0.0,3,1
46.0,11,2,3,874,0,0,0,6,8,996,1,0.0,3,1
50.0,5,2,2,706,1,0,0,6,8,1033,4,0.0,3,1
51.0,11,2,3,4087,0,0,0,6,8,1033,6,0.0,3,1
30.0,3,0,0,4087,0,0,0,6,8,1033,3,0.0,3,1
39.0,7,0,2,1104,0,0,0,7,8,395,2,0.0,3,1
47.0,5,2,2,3070,0,0,0,7,8,663,4,0.0,3,1
40.0,7,1,2,0,0,0,0,7,8,674,2,0.0,3,1
50.0,11,2,3,4087,1,0,0,7,8,526,2,0.0,3,1
60.0,3,2,0,0,0,0,0,7,8,401,3,0.0,3,1
32.0,3,0,0,4087,0,0,0,7,8,1033,6,0.0,3,1
57.0,7,2,0,4087,0,0,0,7,8,797,2,0.0,3,1
41.0,6,2,0,231,0,0,0,7,8,352,2,0.0,3,1
50.0,7,2,2,3176,0,0,0,7,8,670,1,0.0,3,1
46.0,7,1,2,-824,1,0,0,7,8,429,3,0.0,3,1
31.0,3,2,0,676,0,0,0,7,8,1033,1,0.0,3,1
36.0,7,0,2,651,0,0,0,7,8,876,1,0.0,3,1
45.0,7,1,2,2657,0,0,0,7,8,895,3,0.0,3,1
33.0,7,1,2,801,0,0,0,7,8,341,5,0.0,3,1
47.0,8,2,2,405,0,1,0,8,8,994,2,0.0,3,1
35.0,3,2,0,82,0,0,0,8,8,507,4,0.0,3,1
38.0,3,2,0,179,0,0,2,8,8,317,4,0.0,3,1
33.0,3,2,0,1047,0,0,0,8,8,512,4,0.0,3,1
44.0,7,0,2,4087,0,0,0,8,8,809,2,0.0,3,1
31.0,3,0,0,165,0,1,0,8,8,523,2,0.0,3,1
31.0,3,0,0,37,0,0,0,8,8,669,2,0.0,3,1
49.0,8,2,2,823,0,0,0,8,8,780,4,0.0,3,1
52.0,8,2,3,1625,0,0,0,8,8,459,2,0.0,3,1
31.0,7,2,0,120,0,0,0,8,8,1000,1,0.0,3,1
35.0,3,2,0,2957,1,1,0,8,8,733,3,0.0,3,1
31.0,3,0,0,2,0,0,0,8,8,848,1,0.0,3,1
36.0,7,1,2,1,0,0,0,8,8,1033,3,0.0,3,1
39.0,3,2,0,1795,0,0,0,8,8,922,6,0.0,3,1
46.0,3,2,0,4,0,0,0,8,8,1033,4,0.0,3,1
48.0,11,2,3,476,0,0,0,11,8,856,3,0.0,3,1
36.0,3,2,0,9,0,0,0,11,8,386,4,0.0,3,1
30.0,3,2,0,131,1,0,0,11,8,384,6,0.0,3,1
33.0,3,0,0,1120,0,0,0,11,8,1033,2,0.0,3,1
57.0,9,2,3,2785,0,0,0,11,8,610,4,0.0,3,1
33.0,3,0,0,0,0,0,0,11,8,699,6,0.0,3,1
35.0,3,2,0,43,0,0,0,11,8,917,4,0.0,3,1
53.0,3,2,0,0,0,0,0,11,8,608,2,0.0,3,1
41.0,3,2,2,456,1,0,0,11,8,734,4,0.0,3,1
32.0,3,0,2,2018,0,0,0,11,8,1033,1,0.0,3,1
41.0,3,2,0,0,0,0,0,11,8,1033,5,0.0,3,1
35.0,7,0,2,354,0,0,0,11,8,444,3,0.0,3,1
48.0,11,2,3,719,0,1,0,11,8,418,5,0.0,3,1
34.0,3,2,0,828,0,1,0,11,8,1033,3,0.0,3,1
47.0,11,2,2,2787,0,0,0,11,8,479,1,0.0,3,1
46.0,2,2,2,2551,0,0,0,12,8,645,2,0.0,3,1
60.0,1,2,2,2722,0,0,0,12,8,506,2,0.0,3,1
39.0,3,2,2,1880,0,0,0,12,8,768,2,0.0,3,1
57.0,11,2,3,2112,0,0,0,12,8,1033,2,0.0,3,1
36.0,2,1,2,871,0,0,0,12,8,396,3,0.0,3,1
30.0,3,2,2,850,0,0,0,12,8,507,2,0.0,3,1
33.0,7,2,2,3243,0,0,0,12,8,439,4,0.0,3,1
30.0,3,2,0,1567,1,0,0,12,8,1033,4,0.0,3,1
36.0,7,0,2,12,0,0,0,12,8,587,2,0.0,3,1
49.0,11,2,3,128,0,0,0,12,8,696,2,0.0,3,1
49.0,11,2,2,553,0,0,0,12,8,645,6,0.0,3,1
40.0,2,1,2,1694,0,0,0,12,8,473,6,0.0,3,1
49.0,11,2,3,408,0,0,0,12,8,559,4,0.0,3,1
38.0,3,2,0,1223,0,0,0,12,8,1033,5,0.0,3,1
31.0,3,0,0,1858,0,0,0,12,8,453,3,0.0,3,1
34.0,3,2,0,520,1,0,0,12,8,1033,4,0.0,3,1
39.0,3,2,0,271,1,0,0,12,8,1033,1,0.0,3,1
40.0,3,2,2,4087,0,0,0,12,8,432,3,0.0,3,1
47.0,7,2,2,568,1,0,0,12,8,1033,1,0.0,3,1
37.0,7,0,2,3665,0,0,0,12,8,664,3,0.0,3,1
44.0,7,0,2,244,1,0,0,12,8,1033,4,0.0,3,1
55.0,3,2,0,568,0,0,0,12,8,940,6,0.0,3,1
40.0,7,2,2,42,0,0,0,13,8,1033,2,0.0,3,1
54.0,1,2,3,309,0,0,0,13,8,969,2,0.0,3,1
35.0,7,2,2,-180,0,1,0,13,8,823,2,0.0,3,1
32.0,7,0,0,4087,0,0,1,13,8,618,6,0.0,3,1
36.0,3,1,0,59,0,0,0,13,8,526,2,0.0,3,1
37.0,3,2,0,4087,0,0,0,13,8,846,5,0.0,3,1
37.0,7,0,2,-242,1,0,0,13,8,1033,6,0.0,3,1
50.0,6,2,2,4087,0,0,0,13,8,665,2,0.0,3,1
58.0,1,2,0,0,0,0,0,13,8,641,4,0.0,3,1
52.0,7,1,2,152,0,0,0,13,8,404,6,0.0,3,1
31.0,3,2,0,156,0,0,0,13,8,657,6,0.0,3,1
40.0,3,2,0,66,0,0,0,13,8,737,4,0.0,3,1
34.0,3,0,0,4087,1,0,0,13,8,871,4,0.0,3,1
53.0,8,2,2,4087,0,0,0,13,8,838,4,0.0,3,1
43.0,3,2,0,2383,0,0,0,13,8,379,6,0.0,3,1
30.0,7,0,0,635,0,0,0,13,8,851,6,0.0,3,1
34.0,7,0,2,16,0,0,0,13,8,990,1,0.0,3,1
48.0,5,1,2,362,0,0,0,13,8,529,1,0.0,3,1
33.0,3,2,0,191,0,0,0,13,8,1033,2,0.0,3,1
37.0,3,0,0,455,1,0,0,13,8,904,6,0.0,3,1
57.0,7,1,2,3043,0,0,0,14,8,707,2,0.0,3,1
55.0,1,2,3,3334,0,0,0,14,8,632,4,0.0,3,1
34.0,7,2,0,4087,1,0,0,14,8,593,4,0.0,3,1
44.0,10,2,0,624,0,0,1,14,8,552,2,0.0,3,1
35.0,3,0,0,331,0,0,0,14,8,857,2,0.0,3,1
34.0,9,2,3,2929,0,0,0,14,8,518,2,0.0,3,1
49.0,8,2,2,1314,0,0,0,14,8,834,6,0.0,3,1
30.0,7,2,2,289,1,0,0,14,8,1033,4,0.0,3,1
32.0,3,0,0,20,0,0,0,14,8,1033,2,0.0,3,1
56.0,11,2,3,4087,0,0,0,14,8,1033,4,0.0,3,1
50.0,3,0,0,1200,0,0,0,14,8,904,3,0.0,3,1
32.0,7,0,2,1732,1,0,0,14,8,1033,3,0.0,3,1
45.0,7,0,0,0,0,0,0,18,8,773,4,0.0,3,1
